id,home_project,project_count,issue_count,avg_bot_ratio
ipanocloud,apache_apisix,1,8,0.75
jesse-r-s-hines,apache_apisix,1,3,0.0
chen99xiao,apache_apisix,1,1,1.0
kj415j45,apache_apisix,1,1,0.0
lakshya8066,apache_apisix,1,15,0.3333333333333333
ppkkddqq,apache_apisix,1,1,1.0
nulinuli-nuli,apache_dubbo,2,3,0.0
rumenvasilev,apache_apisix,1,1,0.0
zhengkezhou1,apache_apisix,1,1,0.0
amyrprv,apache_apisix,1,5,0.6
lingliy,apache_apisix,1,2,0.0
FOWind,apache_apisix,1,2,0.5
rlaflamme,apache_apisix,1,1,1.0
jesusys,apache_apisix,1,1,1.0
sunheyi6,apache_apisix,2,13,0.09090909090909091
YYYY-MM-DD,apache_apisix,1,1,0.0
breakenknife,apache_apisix,2,2,0.0
jiangxiulong,apache_apisix,1,2,0.0
lilililizheng,apache_apisix,1,3,0.6666666666666666
SilentEntity,apache_apisix,1,8,0.25
learnt,apache_apisix,1,2,0.5
xiaodizi,apache_apisix,1,1,1.0
qingtianbuyu,apache_apisix,1,1,0.0
carmenlee52,apache_apisix,1,1,1.0
1473371932,apache_apisix,1,2,0.0
jaskeerat789,apache_apisix,1,1,0.0
creaplus,apache_apisix,1,2,0.5
Python-IBM,apache_dubbo,2,9,0.0
hello-000,apache_apisix,1,2,0.5
223311,apache_apisix,1,3,0.0
hankai17,apache_apisix,1,1,1.0
flylan,apache_apisix,1,2,0.0
samsu-lb,apache_apisix,1,1,0.0
chickenlj,apache_dubbo,2,978,0.0255885363357216
Jasonbr,apache_apisix,1,1,0.0
Juncx,apache_apisix,1,1,0.0
season886,apache_apisix,1,3,0.6666666666666666
chilcano,apache_apisix,1,4,0.5
illidan33,apache_apisix,1,1,1.0
SylviaBABY,apache_apisix,1,13,0.15384615384615385
agusjanardana,apache_apisix,1,1,1.0
trayliang,apache_apisix,1,2,0.0
zll600,apache_apisix,1,11,0.45454545454545453
fishioon,apache_apisix,1,1,0.0
alberto-corrales,apache_apisix,1,1,1.0
nitirajpachkale,apache_apisix,1,1,1.0
rohitkrishna094,apache_apisix,1,2,1.0
SuperBo,apache_airflow,2,3,1.0
zhu327,apache_apisix,1,1,0.0
dimapaikin,apache_apisix,1,1,0.0
zhangchaoyanggit,apache_apisix,1,1,0.0
MonkeyDLufy,apache_apisix,1,1,0.0
dream110fly,apache_apisix,1,3,0.0
akshay-k28,apache_apisix,1,1,1.0
anirudh3LOQ,apache_apisix,1,1,0.0
Mr-Koala,apache_apisix,1,1,0.0
fmjghyfwq,apache_apisix,1,1,0.0
xmin927,apache_apisix,1,1,0.0
karelhusa,apache_apisix,1,1,0.0
hemakumar-ganumukkala,apache_apisix,1,2,0.5
graphenn,apache_apisix,1,1,0.0
forcanza,apache_apisix,1,1,1.0
indrekj,apache_apisix,1,1,1.0
bittoy,apache_apisix,1,1,0.0
poshtarenko,apache_apisix,1,1,0.0
QuanTran91,apache_apisix,1,2,0.5
andytael,apache_apisix,1,1,0.0
fuzhiyou-69,apache_apisix,1,1,0.0
BrandonArp,apache_apisix,1,1,0.0
OnGoingLzy,apache_apisix,1,1,0.0
masri-k,apache_apisix,1,1,0.0
pshettyk,apache_apisix,1,2,0.0
suryaprabhakark,apache_apisix,1,1,0.0
walter-mo,apache_apisix,1,7,0.0
gundeep1995,apache_apisix,1,1,1.0
poostwoud,apache_apisix,1,1,0.0
arnauddeman,apache_apisix,1,2,0.5
NadamHL,apache_apisix,1,2,0.0
KalepuHarish,apache_apisix,1,1,1.0
jaspertian,apache_apisix,1,1,0.0
pimg,apache_apisix,1,1,0.0
IvanFintech,apache_apisix,1,1,1.0
NiuBlibing,apache_apisix,1,3,1.0
vincentClaudel,apache_apisix,1,1,1.0
grootTwig,apache_apisix,1,1,0.0
diaosj,apache_apisix,1,15,0.06666666666666667
sar009,apache_apisix,1,1,0.0
kwu130,apache_apisix,1,1,0.0
Cairry,apache_apisix,1,2,0.5
qingfengfenga,apache_apisix,1,1,1.0
guru-marimuthu,apache_apisix,1,1,0.0
hubcomsix,apache_apisix,1,1,0.0
stevenL-1047,apache_apisix,1,1,0.0
yuanzhenguo11,apache_apisix,1,1,1.0
smallemployees,apache_apisix,1,1,0.0
chenchulakshmiR,apache_apisix,1,1,1.0
TimXu0713,apache_apisix,1,1,0.0
zieen,apache_apisix,1,1,0.0
singhajitk,apache_apisix,1,2,0.0
dgpratikpatil,apache_apisix,1,1,0.0
madhawa-gunasekara,apache_apisix,1,2,0.0
joshdcu,apache_apisix,1,1,0.0
Yilialinn,apache_apisix,1,1,1.0
baicaiclouds,apache_apisix,1,1,1.0
zhl11b,apache_apisix,1,1,1.0
NellyNakhero,apache_apisix,1,1,0.0
johnxiaohe,apache_apisix,1,1,0.0
Hectorsong,apache_apisix,1,2,0.5
zhangliweixyz,apache_apisix,1,2,0.0
constlhq,apache_apisix,1,1,0.0
JacianZhu,apache_apisix,1,1,0.0
Ari-suhyeon,apache_apisix,1,1,0.0
tangxiao187,apache_apisix,1,1,0.0
lgang06,apache_apisix,1,1,0.0
billmoling,apache_apisix,1,1,0.0
Et7f3,apache_apisix,1,1,0.0
jompu,apache_apisix,1,1,0.0
Karan3304,apache_apisix,1,1,0.0
fykaa,apache_apisix,1,1,0.0
insulaire,apache_apisix,1,1,0.0
adussarps,apache_apisix,1,1,0.0
imtzw,apache_apisix,1,1,0.0
nitishfy,apache_apisix,1,3,0.0
yydance,apache_apisix,1,1,0.0
xiaoxuanyo,apache_apisix,1,1,0.0
yahia20456,apache_apisix,1,1,0.0
troyqu,apache_apisix,1,2,0.0
haoke016,apache_apisix,1,1,0.0
tangzhenhuang,apache_apisix,2,14,0.23076923076923078
rpei2022,apache_apisix,1,4,0.5
123liubao,apache_apisix,1,2,0.0
tutuV,apache_apisix,1,2,0.5
pingod,apache_apisix,2,2,0.0
neverlaughtingboy,apache_dubbo,2,3,0.0
wiew521,apache_apisix,1,1,0.0
qwzhou89,apache_apisix,1,8,0.5
miahwk,apache_apisix,1,1,1.0
saiyoofan,apache_apisix,1,2,0.5
kekoke,apache_apisix,1,1,0.0
ro4i7,apache_apisix,1,5,0.2
lizj3624,apache_apisix,1,6,0.3333333333333333
navysummer,apache_apisix,1,5,0.4
dkrantsberg,apache_apisix,1,1,1.0
npeltier,apache_apisix,1,1,0.0
fatihbm,apache_apisix,1,12,0.3333333333333333
middt,apache_apisix,1,1,1.0
jwrookie,apache_apisix,1,12,0.25
rampagecong,apache_apisix,1,3,0.0
Bughue,apache_apisix,1,1,0.0
flash520,apache_apisix,1,2,0.0
gzhsnail,apache_apisix,1,4,0.5
fatpa,apache_apisix,1,4,0.5
zhantanfeng,apache_apisix,1,1,0.0
amrellafy,apache_apisix,1,4,0.25
loseself,apache_apisix,1,1,1.0
liuning89757,apache_apisix,2,5,0.0
PGDream,apache_apisix,1,2,0.5
domyway,apache_apisix,1,1,1.0
Ajay-singh1,apache_apisix,1,10,0.1
hanzhenfang,apache_apisix,1,2,0.0
chenglin321,apache_apisix,1,1,1.0
kqkdChen,apache_apisix,1,1,1.0
pguokun,apache_apisix,1,1,1.0
tincopper,apache_apisix,1,1,1.0
goxiaoy,apache_apisix,1,1,0.0
Liu-Junlin,apache_apisix,1,12,0.0
ukanwat,apache_apisix,1,1,0.0
liuhuihui01,apache_apisix,1,1,0.0
tq0426w,apache_apisix,1,1,1.0
Aaron199,apache_apisix,1,3,0.6666666666666666
XXMY,apache_apisix,2,5,0.5
believe1499,apache_apisix,1,5,0.2
qshuai,apache_apisix,1,1,1.0
startzhuzhu,apache_apisix,1,1,1.0
xuminwlt,apache_apisix,1,19,0.2631578947368421
zengzzzzz,apache_apisix,1,1,1.0
zjd950828,apache_apisix,1,1,1.0
LancCJ,apache_apisix,1,4,0.0
kingmouse-yx,apache_apisix,1,7,0.2857142857142857
cheverjonathan,apache_apisix,1,1,0.0
tiankonglan,apache_apisix,1,1,0.0
ysk229,apache_apisix,1,2,0.5
tirelibirefe,apache_apisix,1,1,1.0
kevinw66,apache_dubbo,2,48,0.0
MirtoBusico,apache_apisix,1,20,0.1
ecoupal-believe,apache_apisix,1,5,0.0
mehmetcuneyit,apache_apisix,1,4,0.25
ltt1987,apache_apisix,1,1,0.0
mcdullbloom,apache_apisix,1,2,0.0
SkyeYoung,apache_apisix,1,6,0.16666666666666666
wu-sheng,apache_apisix,3,6,0.0
DwGoing,apache_apisix,1,1,0.0
LivesMountain,apache_apisix,1,1,0.0
mingmingshiliyu,apache_apisix,1,2,0.0
isHuangXin,apache_apisix,1,1,0.0
yangzhen0512,apache_apisix,1,1,0.0
Mar1usSo,apache_apisix,1,3,0.6666666666666666
wjkhappy14,apache_apisix,1,1,0.0
spinachomes,apache_apisix,1,1,0.0
Si-ege,apache_apisix,1,1,0.0
juxianzheng,apache_apisix,1,1,0.0
yalcinyildiz,apache_apisix,1,2,0.0
Inasayang,apache_apisix,1,2,0.0
acx-1,apache_apisix,1,2,0.0
happyoka,apache_apisix,1,2,0.0
lianglinhuan,apache_apisix,1,2,0.5
EmilyKeer,apache_apisix,1,3,0.3333333333333333
aixichen,apache_apisix,1,1,0.0
huangyutongs,apache_apisix,1,6,0.3333333333333333
alanjiang,apache_apisix,1,1,0.0
log4j2,apache_apisix,2,2,0.0
sampy2518,apache_apisix,1,2,0.0
shuqingzai,apache_apisix,1,3,0.3333333333333333
lefreet,apache_apisix,1,2,0.5
gdsghost,apache_apisix,1,1,0.0
ignaciostellino,apache_apisix,1,1,1.0
junmaqiang,apache_apisix,1,1,1.0
overstarry,apache_apisix,1,7,0.14285714285714285
coffeebe4code,apache_apisix,1,5,0.6
hexiang1219,apache_apisix,1,1,1.0
92ppl,apache_apisix,1,1,0.0
dingdinghappy,apache_apisix,1,2,0.0
huayi550,apache_apisix,1,2,0.5
JohnnyQianP,apache_apisix,1,1,0.0
markt-asf,apache_apisix,1,1,1.0
marziman,apache_apisix,1,2,1.0
superTruth,apache_apisix,1,1,0.0
Horus-K,apache_apisix,1,9,0.2222222222222222
jxw1989,apache_apisix,1,1,1.0
fbossiere,apache_apisix,1,1,1.0
lkad,apache_apisix,1,1,1.0
shuoshadow,apache_apisix,1,1,1.0
snksos,apache_apisix,1,1,1.0
vvavepacket,apache_apisix,1,2,1.0
wangyp0701,apache_apisix,1,3,0.3333333333333333
Xlight5,apache_apisix,1,1,0.0
bin-ya,apache_apisix,1,3,0.0
zhexuany,apache_apisix,1,1,0.0
waxi-i,apache_apisix,1,1,1.0
oil-oil,apache_apisix,1,4,0.25
107295472,apache_apisix,1,1,0.0
helloxubo,apache_apisix,1,4,0.25
stubbornTanzhe,apache_apisix,1,12,0.25
Nainterceptor,apache_apisix,1,1,1.0
adriano-brito-ts,apache_apisix,1,1,1.0
jackk01,apache_apisix,1,3,1.0
nilimaomni,apache_apisix,1,2,1.0
prajith-nair,apache_apisix,1,1,1.0
Keyruu,apache_apisix,1,1,0.0
washCutBlow,apache_apisix,1,4,1.0
robertluoxu,apache_apisix,1,4,0.5
sweetpotatoman,apache_apisix,1,1,1.0
tcwloy,apache_apisix,1,1,0.0
redynasc,apache_apisix,1,4,0.0
PasanBhanu,apache_apisix,1,2,0.5
hanf2x,apache_apisix,1,5,0.4
rileyseaburg,apache_apisix,1,1,1.0
m-okm,apache_apisix,1,3,0.6666666666666666
hahayyum,apache_apisix,1,4,0.5
mygrsun,apache_apisix,1,4,0.5
artemus717,apache_apisix,1,3,0.3333333333333333
jthann,apache_apisix,1,3,0.0
ochinchina,apache_apisix,1,1,1.0
Wang-Kai,apache_apisix,2,2,0.0
hansedong,apache_apisix,1,8,0.0
mfractal,apache_apisix,1,1,0.0
840963657,apache_apisix,1,4,0.5
bin-53,apache_apisix,1,19,0.15789473684210525
hewj901,apache_apisix,1,1,0.0
thor533,apache_apisix,1,26,0.0
malinshadow,apache_apisix,1,1,0.0
galaxy-sea,apache_apisix,1,2,0.5
UpwardGrowth,apache_apisix,1,1,0.0
akalittle,apache_apisix,1,5,0.2
zhoudingyu123,apache_apisix,1,1,0.0
imiskolee,apache_apisix,1,2,0.0
heming79,apache_apisix,1,2,0.5
mojerro,apache_apisix,1,4,0.25
jinghuaz,apache_apisix,1,4,0.0
NMichas,apache_apisix,1,2,0.5
HashidaTKS,apache_apisix,1,1,0.0
badx,apache_apisix,1,1,1.0
enuoCM,apache_apisix,1,1,1.0
iori0758,apache_apisix,1,1,1.0
lemonrains,apache_apisix,1,2,0.5
bukexiusi,apache_apisix,1,1,0.0
lunarwhite,apache_apisix,1,1,0.0
sasakiyori,apache_apisix,1,2,0.0
rjiang-ptm,apache_apisix,1,1,1.0
apit,apache_apisix,1,2,0.0
andrewgkew,apache_apisix,1,1,0.0
isDerek,apache_apisix,1,1,1.0
ccxhwmy,apache_apisix,1,6,0.0
VineFiner,apache_apisix,1,2,0.0
wulinghui,apache_apisix,1,7,0.14285714285714285
oluatte,apache_apisix,1,1,0.0
liangyawang,apache_apisix,1,3,0.3333333333333333
younglifestyle,apache_apisix,1,1,1.0
colmbrady,apache_apisix,1,1,1.0
gotosre,apache_apisix,1,1,0.0
foxchenlei,apache_apisix,1,1,0.0
Dieken,apache_apisix,2,2,0.0
BFergerson,apache_apisix,2,5,0.3333333333333333
NikBelyaev,apache_apisix,1,1,1.0
szczad,apache_apisix,1,1,1.0
xinqing123,apache_apisix,1,4,0.0
tomisargiottob,apache_apisix,1,1,1.0
he953481025-debug,apache_apisix,1,1,0.0
Firstsawyou,apache_apisix,1,276,0.11231884057971014
lzxuan,apache_apisix,1,1,1.0
dickens7,apache_apisix,1,14,0.0
hexiaofeng,apache_apisix,1,2,0.5
mikawudi,apache_apisix,1,3,0.3333333333333333
JunpengLi2017,apache_apisix,1,1,1.0
hongbinhsu,apache_apisix,1,3,0.3333333333333333
airclear,apache_apisix,1,2,0.0
saltwang,apache_apisix,1,1,0.0
ffch,apache_apisix,1,2,0.0
michaelh1355,apache_apisix,1,5,0.6
mygaochunming,apache_apisix,1,1,0.0
gracekk,apache_apisix,1,2,0.5
caozhi6655,apache_apisix,1,4,0.5
Xusq513,apache_apisix,1,3,0.6666666666666666
object777,apache_apisix,1,1,0.0
2294648043,apache_apisix,1,3,0.0
fesily,apache_apisix,1,1,0.0
Louis2014,apache_apisix,1,2,0.0
lujiajing1126,apache_apisix,1,4,0.0
zhuizhuhaomeng,apache_apisix,1,1,0.0
nthsky,apache_apisix,1,1,1.0
chenjinxuan,apache_apisix,1,2,0.5
Gerrylinux,apache_apisix,1,1,0.0
jinnyu,apache_apisix,1,3,0.3333333333333333
FavourDaniel,apache_apisix,1,3,0.6666666666666666
wenerme,apache_apisix,2,4,0.5
caster-Q,apache_apisix,1,3,0.3333333333333333
xianshun163,apache_apisix,1,12,0.08333333333333333
zfxz,apache_apisix,1,1,0.0
tokens,apache_apisix,1,1,0.0
svilenvul,apache_apisix,1,1,1.0
panxiaojun233,apache_apisix,2,2,1.0
sczyh30,apache_apisix,1,1,1.0
ilteriseroglu-ty,apache_apisix,1,3,0.0
levy001,apache_apisix,1,1,0.0
zhongpengrui,apache_apisix,1,2,0.0
idbeta,apache_apisix,1,119,0.06722689075630252
1731lin,apache_apisix,1,1,0.0
yitian-reevo,apache_apisix,1,8,0.0
omigafu,apache_apisix,1,1,0.0
GiftLee,apache_apisix,1,3,0.0
backnero,apache_apisix,1,10,0.4
JanLi-air,apache_apisix,1,14,0.07142857142857142
ziyou434,apache_apisix,1,15,0.06666666666666667
yangxikun,apache_apisix,1,13,0.07692307692307693
OnlyPiglet,apache_apisix,2,16,0.13333333333333333
sysulq,apache_apisix,1,18,0.1111111111111111
96RadhikaJadhav,apache_apisix,2,3,0.0
ShenAoScript,apache_apisix,1,3,0.0
wfnuser,apache_apisix,1,4,0.0
jenskeiner,apache_apisix,1,6,0.0
1746631764,apache_apisix,1,2,0.0
LiteSun,apache_apisix,1,14,0.07142857142857142
kaka11chen,apache_apisix,1,1,0.0
wenlincheng,apache_dubbo,2,3,0.0
defp,apache_apisix,1,4,0.0
cverdela,apache_apisix,1,11,0.18181818181818182
lihansir,apache_apisix,1,2,0.5
comedown,apache_apisix,1,3,0.0
Ben0625,apache_apisix,1,9,0.0
Hcreak,apache_apisix,1,4,0.25
souzens,apache_apisix,1,9,0.4444444444444444
Caelebs,apache_apisix,1,14,0.0
Gary-Airwallex,apache_apisix,1,13,0.07692307692307693
cscfamily001,apache_apisix,1,2,0.0
chenyicai,apache_apisix,1,5,0.2
AloneFire,apache_apisix,1,1,0.0
whl739,apache_apisix,1,3,0.0
poidl,apache_apisix,1,4,0.0
zhuchengxing,apache_apisix,1,8,0.125
whitehatboxer,apache_apisix,1,1,0.0
roneywei,apache_apisix,1,3,0.6666666666666666
oneslideicywater,apache_apisix,2,2,0.0
feynmanloo,apache_apisix,1,1,0.0
rinaldou,apache_apisix,1,1,0.0
atealxt,apache_apisix,2,2,0.0
to2false,apache_apisix,1,6,0.0
jclivi,apache_apisix,1,2,0.0
hezhangjian,apache_apisix,1,1,0.0
gewei2000,apache_apisix,1,13,0.07692307692307693
liyin37,apache_apisix,1,2,1.0
swimmingcode,apache_apisix,1,1,0.0
NetRainn,apache_apisix,1,3,0.3333333333333333
sebbASF,apache_apisix,4,12,0.0
heytong,apache_apisix,1,1,0.0
candicandi,apache_apisix,1,3,0.0
curvesoft,apache_apisix,1,1,0.0
qwxingzhe,apache_apisix,1,2,0.0
LeungAlvin,apache_apisix,1,1,0.0
yuncai929,apache_apisix,1,1,0.0
zhuliquan,apache_apisix,1,4,0.0
maplessssy,apache_apisix,1,5,0.0
dabue,apache_apisix,1,28,0.0
idealage,apache_apisix,1,1,0.0
ShaoZeMing,apache_apisix,1,10,0.2
zsqcc,apache_apisix,1,1,0.0
momo8zero,apache_apisix,1,1,0.0
jeesk,apache_apisix,2,2,0.0
highkay,apache_apisix,1,2,0.0
duliming,apache_apisix,1,1,0.0
7error,apache_apisix,1,1,0.0
luger1990,apache_dubbo,2,20,0.0
UnderTreeTech,apache_apisix,1,9,0.0
json7,apache_apisix,1,3,0.3333333333333333
cj2a7t,apache_apisix,1,2,0.0
zmeng9,apache_apisix,1,1,0.0
Gaoy-o,apache_apisix,1,1,0.0
MarsSec773,apache_apisix,1,2,0.0
waf,apache_apisix,1,1,0.0
jbampton,apache_apisix,2,14,0.18181818181818182
tutorguai,apache_apisix,1,1,0.0
tangjun2012,apache_apisix,1,2,0.0
trueg,apache_apisix,1,2,0.0
shenshaoye,apache_apisix,1,1,0.0
LLLLimbo,apache_apisix,1,1,0.0
ElvinEfendi,apache_apisix,1,2,0.0
Jaycean,apache_apisix,1,8,0.125
pioneer-hash,apache_apisix,1,6,0.16666666666666666
ChaoYang-OPS,apache_apisix,1,13,0.38461538461538464
youlianyiran,apache_apisix,1,1,0.0
leenux,apache_apisix,1,1,0.0
Miss-you,apache_apisix,1,73,0.0136986301369863
maslow,apache_apisix,1,1,1.0
tq02ksu,apache_apisix,1,1,1.0
timo11201423,apache_apisix,1,3,0.0
belongwqz,apache_apisix,2,9,0.25
duanzhaoqian,apache_apisix,1,1,0.0
favorinfo,apache_apisix,1,1,0.0
Terry-Yi,apache_apisix,1,5,0.0
sshniro,apache_apisix,1,57,0.03508771929824561
xujl930,apache_apisix,1,1,0.0
fukiki,apache_apisix,1,7,0.0
meiping05,apache_apisix,1,1,0.0
KafilatAdeleke,apache_apisix,1,1,0.0
admin-xl-2048,apache_apisix,1,1,0.0
tghfly,apache_apisix,1,1,0.0
hizzd,apache_apisix,1,3,0.0
xingren23,apache_apisix,1,1,0.0
wy92,apache_apisix,1,1,0.0
sober-wang,apache_apisix,1,3,0.0
Rashmin911,apache_apisix,1,1,0.0
myWsq,apache_apisix,1,1,0.0
flyer5200,apache_apisix,1,1,0.0
stu01509,apache_apisix,1,9,0.0
rogerogers,apache_apisix,1,1,1.0
zhangpeix,apache_apisix,1,2,0.0
TkClark,apache_apisix,1,2,0.5
ZanderMo,apache_apisix,1,3,0.0
ArminYang,apache_apisix,1,1,0.0
LutzWeischerFujitsu,apache_apisix,1,1,0.0
jpcarroll,apache_apisix,1,1,0.0
mdh67899,apache_apisix,1,1,0.0
Belyenochi,apache_apisix,1,3,0.0
xyz101121,apache_apisix,1,3,0.0
wanghaisheng,apache_apisix,1,2,0.5
No-sleeping,apache_apisix,1,2,0.0
cwy57885142,apache_apisix,1,2,0.0
panhow,apache_apisix,1,12,0.25
douyu,apache_apisix,1,1,0.0
tongorz,apache_apisix,1,2,0.0
xuzhijvn,apache_apisix,1,1,0.0
cocoonYh,apache_apisix,1,1,0.0
NUPT-Pig,apache_apisix,1,1,0.0
cgc1983,apache_apisix,1,2,0.0
summerhill5,apache_apisix,1,1,1.0
jp-gouin,apache_apisix,1,4,0.5
benx203,apache_apisix,1,1,0.0
henryfoster,apache_apisix,1,1,0.0
zuo99,apache_apisix,1,1,0.0
apchee,apache_apisix,1,2,0.0
yooha,apache_apisix,1,1,0.0
dingwood,apache_apisix,1,1,0.0
zackzhangkai,apache_apisix,1,1,0.0
54corbin,apache_apisix,1,1,0.0
Applenice,apache_apisix,1,4,0.5
philippem,apache_apisix,1,1,1.0
frf12,apache_apisix,1,1,0.0
mr3chen,apache_apisix,1,1,0.0
GBXing,apache_apisix,1,3,0.0
tuhaihe,apache_apisix,1,1,0.0
yntor,apache_apisix,1,1,0.0
karthikshetty03,apache_apisix,1,1,0.0
Bhanuji95,apache_apisix,1,1,1.0
romainmeunier,apache_apisix,1,1,1.0
orange0cat,apache_apisix,1,1,0.0
rockXiaofeng,apache_apisix,1,1,0.0
sukhpreet-singh1,apache_apisix,1,2,0.0
qier222,apache_apisix,1,1,0.0
soulsoul,apache_apisix,1,40,0.0
DHB-liuhong,apache_apisix,1,7,0.0
simeon49,apache_apisix,1,1,0.0
javsalgar,apache_apisix,1,1,0.0
plumzero,apache_apisix,1,2,0.0
szqm123,apache_apisix,1,2,0.0
chenyuezhou,apache_apisix,1,1,0.0
miaoyongbin,apache_apisix,1,3,0.0
batman-ezio,apache_apisix,1,1,0.0
wudj,apache_apisix,1,1,0.0
robingong,apache_apisix,1,1,0.0
BLasan,apache_apisix,2,2,0.0
andiamvinay,apache_apisix,1,1,0.0
zccabb,apache_apisix,1,13,0.15384615384615385
ZhangShangyu,apache_apisix,1,8,0.375
caobaorui,apache_apisix,1,2,0.5
lzslbd,apache_apisix,1,1,0.0
0xtarunkm,apache_apisix,1,1,0.0
howiieyu,apache_apisix,1,1,0.0
laizuan,apache_apisix,1,3,0.0
flca267,apache_apisix,1,3,0.3333333333333333
sdvdxl,apache_apisix,1,2,0.0
awx-tim-zhang,apache_apisix,1,2,0.0
math-chao,apache_apisix,1,2,0.5
Arghyahub,apache_apisix,1,3,0.3333333333333333
905839698,apache_apisix,1,1,1.0
RangoStack,apache_apisix,1,3,0.6666666666666666
wangxiaolong100,apache_apisix,1,2,0.0
shenqidebaozi,apache_apisix,1,2,0.5
Hazel6869,apache_apisix,1,46,0.2608695652173913
piglei,apache_apisix,1,2,0.5
MilkWangStudio,apache_apisix,1,3,0.3333333333333333
yyl-code,apache_apisix,1,2,0.0
missence521,apache_apisix,1,1,0.0
mscb402,apache_apisix,1,60,0.2
Bigwen-1,apache_apisix,1,4,0.25
xuchmao,apache_apisix,1,6,0.0
AnattaGuo,apache_apisix,1,1,0.0
thinkdb1,apache_apisix,1,2,0.0
ystyle,apache_apisix,1,1,0.0
wood-zhang,apache_apisix,1,4,0.25
An-DJ,apache_apisix,1,38,0.21052631578947367
xiaolei000129,apache_apisix,1,3,0.3333333333333333
DerekHou,apache_apisix,1,1,1.0
seominho77,apache_apisix,1,1,1.0
ranxuxin001,apache_apisix,1,4,0.25
dylanoy,apache_apisix,1,1,0.0
typ431127,apache_apisix,1,1,0.0
joyyir,apache_apisix,1,3,0.6666666666666666
hulining,apache_apisix,1,2,0.0
buzzlightyear2k,apache_apisix,1,1,0.0
sjh19950115,apache_apisix,1,1,1.0
swcumt,apache_apisix,1,1,0.0
zqge,apache_apisix,1,1,0.0
EthanKk,apache_apisix,1,3,0.3333333333333333
jcarrasco-odf,apache_apisix,1,1,0.0
anilaws,apache_apisix,1,3,0.0
kasini3000,apache_apisix,1,1,0.0
wilenceyao,apache_apisix,1,1,0.0
iamacnhero,apache_apisix,1,3,0.0
yangdatianxia,apache_apisix,1,1,0.0
DroidEye2ONGU,apache_apisix,1,1,0.0
wentao1994,apache_apisix,1,1,1.0
spatxos,apache_apisix,1,1,1.0
shunyuantan,apache_apisix,1,1,0.0
W-sh,apache_apisix,1,1,1.0
mau211,apache_apisix,1,1,0.0
heichong,apache_apisix,1,2,0.0
l36t,apache_apisix,1,1,0.0
lixiao0701,apache_apisix,1,1,0.0
wxbty,apache_dubbo,2,89,0.0
mbuotidem,apache_apisix,1,1,0.0
macdoor,apache_apisix,1,4,0.5
n84ck,apache_apisix,1,1,0.0
neosis41,apache_apisix,1,1,0.0
nijave,apache_apisix,1,1,0.0
stonegithup,apache_apisix,1,2,0.5
zebra-93,apache_apisix,2,2,0.0
chenjinfeng0505,apache_apisix,1,6,0.5
lauri-aloauri,apache_apisix,1,1,0.0
liugang594,apache_apisix,1,3,0.0
xuzonghao,apache_apisix,1,1,0.0
wzbwzt,apache_apisix,1,2,0.5
bingfengfeifei,apache_apisix,1,1,0.0
zhangyial,apache_apisix,1,1,0.0
aliezHub,apache_apisix,1,1,0.0
lsy1990,apache_apisix,1,2,0.0
shallowinggg,apache_apisix,2,2,1.0
exsaviour,apache_apisix,1,1,0.0
zijiwork,apache_apisix,1,1,0.0
youzhixiaomutou,apache_apisix,1,1,0.0
Michael754267513,apache_apisix,1,2,1.0
mosaicwang,apache_apisix,1,1,1.0
hamidrezakhosroabadi,apache_apisix,1,1,0.0
somno1ency,apache_apisix,1,1,1.0
GloryAndDream,apache_apisix,1,2,0.5
bai-ming,apache_apisix,1,1,0.0
Meguais,apache_apisix,1,3,0.0
val-stu,apache_apisix,1,10,0.4
mfordjody,apache_apisix,2,2,0.0
anhnguyenit2,apache_apisix,1,1,0.0
lihuibin,apache_apisix,1,1,0.0
fatihusta,apache_apisix,1,3,0.3333333333333333
zhouzhenhua,apache_apisix,1,3,0.0
namdiag,apache_apisix,1,1,1.0
lizhou0,apache_apisix,1,1,0.0
ly123-liu,apache_apisix,1,1,0.0
mohitsatr,apache_apisix,1,1,0.0
xiangpingjiang,apache_apisix,1,1,0.0
lee-x-zh,apache_apisix,1,3,0.0
yingtao-martin,apache_apisix,1,1,1.0
codingWombat,apache_apisix,1,1,0.0
xuruidong,apache_apisix,1,1,0.0
chusov,apache_apisix,1,1,0.0
NPhGit,apache_apisix,1,1,0.0
zhaomingcheng01,apache_apisix,2,3,1.0
NJLOVER,apache_apisix,1,2,0.0
1502shivam-singh,apache_apisix,1,1,0.0
utkar-sh-ukla,apache_apisix,1,1,0.0
NNicoletti,apache_apisix,1,2,0.5
forget99,apache_apisix,1,1,1.0
nomikz,apache_apisix,1,1,1.0
frankkoornstra,apache_apisix,1,2,0.5
shivraj001,apache_apisix,1,1,0.0
skimdz86,apache_apisix,1,2,0.0
alptugay,apache_apisix,1,7,0.42857142857142855
hardme,apache_apisix,1,4,0.75
woniuxu,apache_apisix,1,1,0.0
gzlboy,apache_apisix,1,2,0.0
liangyuanpeng,apache_apisix,1,1,0.0
0x101011,apache_apisix,1,3,1.0
puzhaonan,apache_apisix,1,1,1.0
dbit-xia,apache_apisix,1,1,0.0
bakerLecter,apache_apisix,1,1,0.0
diegozhu,apache_apisix,1,4,0.25
cdmikechen,apache_superset,2,14,0.46153846153846156
j7ourenz,apache_apisix,1,1,0.0
GreenAppleOne,apache_apisix,2,2,1.0
idb-root,apache_apisix,1,2,1.0
